geneID	genename chicken	CH1_RPKM	CH2_RPKM	LWC1_RPKM	LWC2_RPKM	TC1_RPKM	TC2_RPKM	WL_D1_RPKM	WL_D2_RPKM
ENSGALG00000025474	gga-mir-1735	2.201983788	1.924362256	1.258182472	0.664265104	0	0.571282752	0	1.292485665
ENSGALG00000025475	gga-mir-1586	1.793368239	0	1.024705312	1.081998829	1.013502185	0.930543039	0	0.526321482
ENSGALG00000025476	gga-mir-1397	0	0	0	0	0.468141486	0	0	0
ENSGALG00000025477	gga-mir-1678	0	0	0	0	0	0	0.580605783	0
ENSGALG00000025479	gga-mir-1795	1.486809566	0	0	0	1.260380923	1.157213779	0	0
ENSGALG00000025480	0	0	0	0	0.760535409	0	0	0	0
ENSGALG00000025482	SNORD63	1.656730659	2.171780261	2.129923184	2.249011852	1.404424457	5.802600521	1.426631353	1.458662394
ENSGALG00000025485	gga-mir-1591	0	0	0	0	0.630190461	0.57860689	0	0
ENSGALG00000025486	SNORD103	0	0	0	0	0.578292423	0.53095691	0	0
ENSGALG00000025487	gga-mir-1604	0	0	0	0	0	0	0	0.526321482
ENSGALG00000025491	gga-mir-1669	1.911612299	0	0	0	0.540163253	0.495948762	2.743521832	0.561023998
ENSGALG00000025496	gga-mir-1670	0.966426218	0.844581213	0	0	0.8192476	0	1.664403245	0
ENSGALG00000025499	gga-mir-1752	0	0	0	0	1.79834839	0	0.608928016	0.622599802
ENSGALG00000025500	gga-mir-1770	0	0	0.512352656	0	0	0	0.51476389	0
ENSGALG00000025501	gga-mir-1705	1.288568291	1.689162425	0	0	0.546165066	0.501459304	0	0
ENSGALG00000025505	gga-mir-1777	0	0	0	0	0	0.475066709	0	0
ENSGALG00000025506	gga-mir-1744	0.651523293	12.52637304	0	4.127400027	6.627621032	2.535468392	1.122069603	1.147262557
ENSGALG00000025509	gga-mir-1465	0.527141573	2.303403307	0.451801888	1.43118936	1.340586981	0.410284885	0	0
ENSGALG00000025510	gga-mir-1559	0	0	0.653923785	0.690486095	0	0	0.657001281	0
ENSGALG00000025512	gga-mir-1556	0	0.589242706	0	0	0	0	0	0.593641672
ENSGALG00000025513	gga-mir-1598	0.773140974	2.02699491	2.650571074	0	1.31079616	3.008755825	0.665761298	0.680709117
ENSGALG00000025517	SNORA14	0.852729016	1.117828075	0	1.929299383	1.445731058	2.322936483	0.367147775	1.126173172
ENSGALG00000025520	gga-mir-1687	0	0	0.54613415	0.576669706	0	0.495948762	0	0
ENSGALG00000025521	gga-mir-1602	0	0	0.54613415	0	0	0	0	0.561023998
ENSGALG00000025522	gga-mir-1738	0	0	0	0	0.540163253	0	0	0
ENSGALG00000025527	SNORD79	5.871956767	2.565816342	5.032729887	3.985590623	2.488853468	4.570262013	10.11282984	4.523699829
ENSGALG00000025528	gga-mir-1616	0.616867799	0	0	0	0	0	0	0
ENSGALG00000025529	gga-mir-1612	0.690304441	0.603272295	0	0	0	1.074555652	0	0.607775997
ENSGALG00000025532	gga-mir-1813-1	0	0.589242706	0	0.610197014	0	0	0	0
ENSGALG00000025533	gga-mir-1729	0	0	0	0	0.692321915	0.635652639	0	0
ENSGALG00000025534	gga-mir-1728	1.208032772	2.111453031	4.659206966	3.27980895	2.560148749	4.23106288	2.60063007	1.063607996
ENSGALG00000025535	gga-mir-1554	0.733994596	0	0	0	0	0	0	0
ENSGALG00000025538	gga-mir-1585	0	0	0	0	1.080326505	0	0	0
ENSGALG00000025539	gga-mir-1724	0	0	0.974474659	0	0	0	0.489530366	0
ENSGALG00000025541	SNORA33	3.386018866	2.589227075	3.627606397	3.44739043	1.076383708	1.647129102	3.644678638	3.353858789
ENSGALG00000025543	gga-mir-1557	0	0.723926754	0	0.749670617	1.404424457	0	0	0
ENSGALG00000025544	gga-mir-1456	0	1.842722646	2.710811325	1.43118936	2.234311636	1.230854656	0.453928158	0.464119853
ENSGALG00000025546	gga-mir-1607	1.467989192	1.924362256	0.629091236	1.992795312	0	0	0.632051865	0.646242833
ENSGALG00000025547	gga-mir-1743	0	0	0.96501374	1.528454656	0	0	0.484777644	0
ENSGALG00000025550	gga-mir-1774	9.541929746	5.773086769	4.403638651	7.971181246	9.333200503	16.5671998	7.584622381	4.523699829
ENSGALG00000025551	gga-mir-1684a	0	1.490437434	0	0	0	0	0.489530366	0
ENSGALG00000025552	gga-mir-1561	0	0.596174974	0	0.617375802	0	0	0.587436439	0
ENSGALG00000025553	gga-mir-1587	0	0	0.517689663	1.09326965	0	0	0	1.063607996
ENSGALG00000025554	gga-mir-1580	0	0	0.680797365	0	0.673354192	0	0	0
ENSGALG00000025555	gga-mir-1773	15.61150044	14.94259068	13.38028667	23.54734631	15.12457107	17.93681357	12.16294679	12.43603195
ENSGALG00000025556	SNORD88	0	0	0	1.140803113	0	0	1.085480377	0
ENSGALG00000025557	RNase_MRP	1.010201621	1.059405005	0.865822433	0.91423246	0.856356376	1.100764326	1.043876599	0.533656973
ENSGALG00000025561	gga-mir-1643	1.83112336	2.667098566	0.523139028	0.552388876	0.517419537	0	0.525601025	0
ENSGALG00000025562	gga-mir-1767	0	0	0	0	0	0.764937922	0	0
ENSGALG00000025563	gga-mir-1629	2.494003143	1.08978221	1.068778659	2.821341033	1.057093677	1.941132791	0.536904272	2.195835862
ENSGALG00000025564	SNORD15	0.423252358	0	0	1.149130143	0.358794569	0	0.364467864	0
ENSGALG00000025566	gga-mir-1551	0	1.126108283	0	0	0	0	0	0
ENSGALG00000025569	gga-mir-1578	0.865456315	0.756341384	0.741764293	0.783237958	0	0	0.745255184	0
ENSGALG00000025572	gga-mir-1597	0.794322919	0	0	0.718862236	0	0	0	0
ENSGALG00000025577	gga-mir-1794	0	0	0	0	0.501580163	0.460523851	0	0
ENSGALG00000025579	gga-mir-1716	0	0	0.473316263	0	0	0	0	0
ENSGALG00000025582	U5	0	0	0	0	0	0	0.405952011	0
ENSGALG00000025583	SNORA12	0.810987036	0.708739479	0.347539914	0.733943262	0.687480503	0.315603758	0.698351012	1.428061085
ENSGALG00000025584	SCARNA6	2.213189812	7.349790705	1.896878154	3.404992498	7.879786074	3.272883245	1.524644194	1.948594801
ENSGALG00000025585	SCARNA3	0	0.762028162	0	0	0	0	0.375429303	0.383858525
ENSGALG00000025587	SNORA77	3.051872267	1.905070404	2.989365873	1.578253931	3.695853833	5.42933382	3.003434427	1.919292624
ENSGALG00000025588	0	0	0.658115231	0	0	0	0	0	0
ENSGALG00000025589	U6	0	0.974516784	0.477867381	0	0.945285692	0.433955167	0	0.490895998
ENSGALG00000025590	SCARNA16	0.682183213	0.596174974	1.169369591	0.308687901	0.578292423	0.53095691	1.468591098	1.801877075
ENSGALG00000025592	SCARNA14	4.263645079	2.980874868	5.115991962	1.543439506	1.807163823	0.663696138	2.570034422	10.13555855
ENSGALG00000025593	snoZ17	0	2.082529017	0.680797365	1.437724471	1.346708383	4.945899987	1.368002667	0.699358682
ENSGALG00000025595	snoZ39	3.681623687	4.826178357	4.733162632	4.997804115	3.120943237	4.298222608	4.755437842	2.43110399
ENSGALG00000025597	7SK	0	0	0	0.672781323	0	0	0	0
ENSGALG00000025598	SNORD50	0	3.025365537	1.483528586	2.349713875	1.467309134	1.347204101	2.235765553	0
ENSGALG00000025599	SNORD11	0	0.589242706	0	0	0	1.049565986	0	0
ENSGALG00000025600	SNORD37	0.82836533	0	0.709974395	0.749670617	0	0	0	0
ENSGALG00000025602	SNORA44	2.697003399	3.535456239	4.623089082	4.067980093	2.667317767	4.8979746	3.483634698	2.770327802
ENSGALG00000025603	SNORD69	0	0	0	0	1.866640101	1.713848255	1.26410373	0
ENSGALG00000025605	SCARNA23	0.442637962	0.773662179	0.758751262	0.400587353	0.750455817	0.689028052	0	0.77943792
ENSGALG00000025608	U6	0	0.993624956	0.48723733	1.543439506	0.481910353	0	0	1.001042819
ENSGALG00000025611	SNORD121A	0.698621362	0	0	0	0	0	0	0
ENSGALG00000025612	U6	6.244600177	6.236907416	6.116702478	4.844025527	4.537371322	4.860297872	6.145488903	4.71260158
ENSGALG00000025613	Vault	0.623500786	0	0	0	0	0	0	0
ENSGALG00000025614	SCARNA15	13.27913887	7.736621794	3.793756308	7.611159702	6.754102349	11.02444883	7.623220968	6.235503363
ENSGALG00000025615	SCARNA11	2.056225996	1.437585043	1.762347788	1.116530706	1.394464	0	2.833026799	1.086237953
ENSGALG00000025616	SCARNA24	0	0.38683109	0.379375631	0	0	0.689028052	0	0.38971896
ENSGALG00000025617	SNORD2	9.112018626	11.58282806	6.389769553	9.745718024	15.44866902	12.89466782	12.83968217	7.293311969
ENSGALG00000025619	U1	0	0	0	0	0.30721785	0	0.312075608	0
ENSGALG00000025620	SNORA58	1.298184472	0.756341384	0.741764293	0	0.366827283	0	3.353648329	0.761987818
ENSGALG00000025621	SCARNA20	2.116261791	2.959116657	1.451042559	4.213477192	3.229151123	1.647129102	2.186807183	1.863254883
ENSGALG00000025627	SNORD47	34.01820287	62.83684221	31.80685289	22.39016243	20.31734047	30.68930942	32.6223036	23.14410998
ENSGALG00000025629	SNORA20	1.74392701	0.762028162	0.373670734	0.789126965	0.369585383	1.018000091	2.628005123	1.535434099
ENSGALG00000025631	NRON	0	0	0	0	0.137688672	0	0	0
ENSGALG00000025633	SNORA15	2.635707867	2.303403307	0.753003146	1.987763	0.744770545	2.393328498	1.513093859	1.160299632
ENSGALG00000025635	snoU54	1.730912629	2.269024153	3.708821465	3.916189791	2.200963701	1.347204101	3.726275921	5.333914724
ENSGALG00000025637	SNORA4	3.122300089	3.898067135	1.911469524	2.422012763	3.024914214	0.694328267	4.225023621	2.35630079
ENSGALG00000025640	U4	0	2.916539439	0	0.755063931	1.768160287	1.298743522	0	0
ENSGALG00000025641	SNORD121A	0	0	0.591645329	0	1.170353714	0	0	0.607775997
ENSGALG00000025643	5S_rRNA	1.183379042	3.619633768	1.014249135	0.535479012	2.507900815	0	0	0.520950855
ENSGALG00000025644	U4	0	0	0	0	0	0	0	0.273011678
ENSGALG00000025646	SNORD19	0	4.165058034	0.680797365	0	2.693416766	2.472949994	2.052004	0
ENSGALG00000025648	U4atac	1.474209485	0.429448074	0.421171251	0.444719858	0	0	0	0
ENSGALG00000025650	RNaseP_nuc	1.800794195	1.731129193	2.006449377	2.4445781	0.763274161	2.242550926	3.411509756	2.695354424
ENSGALG00000025653	snoU85	0.541921244	0.157865647	0	0	0.153130392	0.140596067	0.155551705	0.477132559
ENSGALG00000025654	SNORD62	0.66650084	3.494818811	0	0.603183255	0	1.556253013	0	0.586818204
ENSGALG00000025656	5_8S_rRNA	0	0	0	0	0	0	0	0.33368094
ENSGALG00000025657	gga-mir-2127	0.557553587	0.487258392	0.955734762	1.513757977	1.417928538	0.867910334	0.960232641	1.472687994
ENSGALG00000025659	gga-mir-2129	28.3024821	19.90798572	28.39897579	24.36429506	23.99225113	24.17750217	15.45517299	20.05660792
ENSGALG00000025660	SNORD121A	0	0	0	0	0	0	0.587436439	0
ENSGALG00000025661	SNORA17	3.051872267	4.191154889	0.373670734	3.156507862	0.369585383	1.018000091	1.501717213	1.535434099
ENSGALG00000025662	SNORA40	3.196055209	5.586206445	13.69635643	2.89242994	20.90048995	8.884121532	21.62413664	8.843858609
ENSGALG00000025663	U6	0	0.487258392	0	0	0	0	0	0
ENSGALG00000025665	SNORD19B	0	1.266871819	0	0	0	0	0	0.638164797
ENSGALG00000025666	SCARNA7	19.14955654	21.27093424	22.54826087	19.75983664	17.75036466	22.42637444	16.33580962	21.11458836
ENSGALG00000025667	SNORA66	0.45301229	0.791794887	1.553068989	0.819952238	0.768044625	0.352588573	0.39009451	0
ENSGALG00000025668	SNORD81	16.14788111	28.22397976	12.58182472	18.59942291	9.333200503	16.5671998	17.06540036	14.86358515
ENSGALG00000025669	SNORA56	0.386570487	0	0	0	0	0	0	0
ENSGALG00000025671	SCARNA1	0	0.610540636	0	0.316126164	0.592227181	0	0.300795767	0
ENSGALG00000025672	SNORD97	18.00794195	30.84557472	17.28633309	13.68963736	24.1194635	21.3042338	25.43125455	16.80632758
ENSGALG00000025673	gga-mir-2130	0.89208574	0.779613427	1.52917562	0.807337588	0	0	0	0.785433597
ENSGALG00000025674	SNORD127	8.091010196	17.67728119	11.55772271	8.542758196	21.14801943	17.84262176	15.67635614	13.06011678
ENSGALG00000025677	SCARNA8	0.89208574	2.338840281	1.52917562	1.211006382	2.268685661	2.430148936	0.768186113	1.963583992
ENSGALG00000025678	snoU109	2.799303528	4.892746335	3.770208855	2.895279625	3.050991061	1.245002411	2.066155752	1.760454613
ENSGALG00000025679	SNORD11B	0	0.603272295	0.591645329	1.249451029	0	3.223666956	0	0.607775997
ENSGALG00000025680	SNORA25	6.589269667	8.061911574	8.659536179	7.951052001	7.447705452	11.62473842	10.59165701	9.282397052
ENSGALG00000025681	SNORD123	1.680741249	2.203255337	0	2.281606226	2.137167651	0	2.894614339	0
ENSGALG00000025683	U6	0	0.974516784	0	1.009171985	0	0	0	0
ENSGALG00000025684	gga-mir-2188	1.372439599	1.199405272	1.470361173	0	0.290857136	2.403444003	1.477280986	2.416718759
ENSGALG00000025685	gga-mir-2131	0	0.569380593	0.558406827	0.589628575	0.552301753	1.521281035	0.561034802	1.147262557
ENSGALG00000025687	ACA64	2.697003399	4.32111318	2.696801965	3.254384075	5.334635533	7.346961899	7.74141044	5.14489449
ENSGALG00000025689	SNORD125	5.522435531	4.343560522	5.206478895	4.997804115	2.808848913	2.578933565	3.328806489	2.43110399
ENSGALG00000025692	SNORA65	5.703498991	6.230517142	3.666261219	9.463055332	6.849447145	8.508366883	10.64126665	4.603155915
ENSGALG00000025693	U1	0	0.308993127	0	0	0	0	0	0
ENSGALG00000025695	SCARNA13	2.336415032	4.083689379	3.458849616	2.691125293	3.781142768	3.306325083	2.560620376	2.057087991
ENSGALG00000025696	U1	0	0	0	0	0	0	0	0.323121416
ENSGALG00000025698	5_8S_rRNA	28.8032912	32.45841523	21.43844251	24.6950321	8.353112782	20.64832429	21.53933611	21.35558015
ENSGALG00000025701	SNORD5	0	0	0	0	0.682706333	0	0.693501352	0
ENSGALG00000025702	5S_rRNA	1.625763731	0.473596942	0.92893846	0.490438722	0	0.8435764	2.333275577	0.954265118
ENSGALG00000025704	SCARNA15	0	0	0	0.819952238	0.384022312	0	0.39009451	0
ENSGALG00000025706	SCARNA6	0.639546762	2.049351472	0	0.385859877	0.903581911	0.497772103	0.734295549	0.187695529
ENSGALG00000025710	gga-mir-6689	0	0	0	0	0	0.410284885	0	0
ENSGALG00000025711	H3-IX	219.911272	144.9577142	209.1043634	178.3145111	192.6067826	218.7488291	222.9111488	213.4162002
ENSGALG00000025712	DEF8	5.936305841	5.675127152	6.352825184	5.99566885	7.312062853	5.845631369	7.03229199	6.988048912
ENSGALG00000025714	0	0	0.122997264	0.060313359	0.063685611	0	1.916986418	1.272541316	0.123915495
ENSGALG00000025715	HSPE1	0.605593452	1.4554141	0	0.137015518	0.385024982	0.47134556	0	0
ENSGALG00000025716	0	0	0	0	0.092226614	0.043194074	0	0	0
ENSGALG00000025717	0	0	0	0	0.190133852	0.059365768	0	0	0
ENSGALG00000025718	0	0.677401555	0.513063353	1.277290383	0.408698935	0.61252157	0.386639183	0.855534378	0.914504071
ENSGALG00000025720	C15orf43	0.076397329	0	0.130957069	0	0	0.23784631	0.06578669	0
ENSGALG00000025721	0	0	0.029931998	0	0	0.029034174	0	0.029493265	0.030155454
ENSGALG00000025723	0	0	0	0	0	0.024528371	0	0	0
ENSGALG00000025724	0	0	0	0	0.049227902	0	0	0	0
ENSGALG00000025726	0	0	0	0.974474659	0	0	0	0	0
ENSGALG00000025727	0	0	0.216559285	0.106192751	0.224260441	0.105031744	0.482172408	0	0
ENSGALG00000025728	0	0	0	0	0.046398712	0.043461411	0	0	0
ENSGALG00000025729	CDK5R2	0	0.481090564	0	2.380283289	0	0	0	0
ENSGALG00000025730	RIPPLY3	0	0.076145564	0	0.197133521	0	0	0	0
ENSGALG00000025732	0	4.569723971	3.590868467	5.068558924	3.71856485	5.110802907	4.333803921	4.596398364	5.274368656
ENSGALG00000025733	0	1.353222242	1.803481469	1.507763592	1.530832649	1.290530058	1.053240079	1.223540308	1.191439528
ENSGALG00000025735	PDE6H	0.154903579	0.391079457	0.368790499	0.887855673	0.204264762	0.12056457	0.192673572	0.090922856
ENSGALG00000025736	0	0.927251633	0.970530289	3.271321217	1.756387091	1.023678667	0.797225186	1.596935802	3.056735809
ENSGALG00000025738	RHOU	7.201706743	15.89684055	8.027057443	27.78371104	10.06026499	5.973652237	7.104041837	4.375987182
ENSGALG00000025739	RUFY4	0.021263503	0.03716529	0	0.057730411	0.01802525	0.016549812	0.018310267	0
ENSGALG00000025740	EN1	0.030374842	0.013272623	0.039050451	0	0	0	0	0.013371709
ENSGALG00000025741	0	0.744996656	0.813836286	0.372470507	0.505666476	0.526283255	0.434884407	0.374223428	0.60126876
ENSGALG00000025743	CDR2	3.181588631	4.307755798	2.650058985	4.866486232	2.697059331	2.371662243	2.8554677	2.919579289
ENSGALG00000025744	0	0.231479334	0.910327055	0.694386135	0	0	0.09008251	0	0
ENSGALG00000025745	ARHGAP27	8.690924689	9.165568463	9.41837308	9.053680011	9.666926385	8.43186786	11.79861537	9.675156403
ENSGALG00000025747	NQO2	7.398991294	7.913995384	6.520735703	6.914437732	6.244916516	7.07328866	7.299366241	7.194179574
ENSGALG00000025748	FGF9	0.241355143	0.284749545	0.165488308	0.338560924	0.051149694	0.084533202	0.135092043	0.116875135
ENSGALG00000025749	0	0	0	0	0.353777145	0.110460351	0.202837471	0.224413921	0.114726256
ENSGALG00000025750	0	0	0	0	0	0	0.042982226	0	0
ENSGALG00000025751	NMRK2	72.48196634	44.78365812	60.02643597	40.70742302	49.50885186	52.46750128	52.24376851	53.52180481
ENSGALG00000025755	SPTSSA	10.04986865	17.37604739	17.72280222	20.02237484	17.13065118	14.49042316	15.06679246	11.49014922
ENSGALG00000025756	TMEM138	14.63774488	12.57263907	15.56097725	18.25037786	18.16013639	17.55379211	16.60796737	15.32148636
ENSGALG00000025758	0	0.531977735	0	0	0	0	0	0	0
ENSGALG00000025759	TFDP2	5.78142165	6.953715033	6.059822568	5.050138823	7.161969252	6.761292482	6.210236442	5.824903919
ENSGALG00000025760	uc_338	0	0.289570701	1.135959032	0.299868247	0.280884891	0	0	0.291732479
ENSGALG00000025762	uc_338	0	0	0.574545753	0	0	0	0	0
ENSGALG00000025764	FKBP10	20.19389893	16.02526438	17.64575068	31.06385218	16.74245874	14.93720659	15.16781194	14.88629247
ENSGALG00000025765	0	0	0	0.060533749	0.063918323	0	0	0.060818633	0
ENSGALG00000025766	0	0.345152221	0.201090765	0.147911332	0.260302298	0.048764738	0.223865761	0.297214865	0.253239999
ENSGALG00000025767	0	1.192741218	2.539089088	2.437728539	1.466918771	2.774034594	2.618379278	1.659136146	1.938728498
ENSGALG00000025768	0	4.546068929	2.858062823	3.737305214	3.547441361	3.991374306	3.502191781	3.455301136	3.71667178
ENSGALG00000025769	gga-mir-6565	0	0.501731413	0	0	0	0	0	0
ENSGALG00000025771	PLCD3	4.542203224	3.800615456	7.703222183	5.838059932	2.621592319	5.227713247	2.99592584	2.893013748
ENSGALG00000025772	ELOVL3	0	0	0	0.027706939	0	0	0	0
ENSGALG00000025773	0	13.7491565	12.95604994	15.06316809	16.01358267	15.91198431	16.09839457	12.45728614	9.684315275
ENSGALG00000025774	HOXB2	4.28081412	3.92660698	2.910938336	4.066242701	2.309288536	2.120264172	3.808122128	2.803408506
ENSGALG00000025776	EMID1	5.055840862	3.59729035	2.876053683	6.964532586	5.347866276	6.755771182	5.085676581	4.687753758
ENSGALG00000025779	0	0.098489296	0.048415484	0.052758182	0.050137207	0.057399513	0.05749215	0.609574437	0.102973513
ENSGALG00000025780	ITPRIP	5.86884285	9.705005933	4.758979883	4.897848033	6.76251655	4.786656995	4.297186559	3.991430732
ENSGALG00000025781	0	12.12387613	8.622400843	9.81781463	11.35045635	9.958554096	12.82029339	9.792019089	10.85846375
ENSGALG00000025782	gga-mir-6616	0	0.460680661	0	0	0	0	0	0
ENSGALG00000025786	H4-I	32.33810806	54.24810096	47.62744898	53.14972453	40.80483237	32.11268237	39.52957706	45.16243181
ENSGALG00000025787	CDK5RAP3	21.64956897	15.19980452	17.17415775	14.777199	17.47613653	18.53059107	20.31846226	18.365225
ENSGALG00000025788	CACNB1	6.918018479	6.302297985	7.438560362	7.816522271	7.783740752	7.70137066	7.401359331	7.899769581
ENSGALG00000025789	gga-mir-6614	0	0	0	0.47706312	0	0	0	0
ENSGALG00000025791	0	0.221193907	0.236263182	0.196602121	0.548642808	0.326402689	0.274180207	0.345672898	0.27409169
ENSGALG00000025792	FRRS1L	16.49442988	23.79192706	24.13496535	27.96205449	29.04605126	26.16558768	20.77819535	21.18482553
ENSGALG00000025793	uc_338	0.33325042	1.164939604	0	0	0.282499172	0.778126507	0	0
ENSGALG00000025795	ARHGAP23	34.37821508	24.41333988	31.19310742	29.28738645	27.30825332	37.24579412	37.31143152	36.37376962
ENSGALG00000025796	ADI1	17.5939132	25.30411956	27.95319963	26.92850373	26.29025335	32.00141181	34.88024551	33.51519001
ENSGALG00000025797	0	0.081326189	0.047381835	0	0.073600201	0.045960595	0.021099269	0.023343664	0.047735562
ENSGALG00000025798	0	1.175700995	0.821976849	0	2.340820662	0	0	1.376878597	0
ENSGALG00000025799	0	0	0	0.153626608	0.081108104	0.379867511	0	0	0
ENSGALG00000025800	0	17.24491679	17.44860869	24.70728902	21.36347339	21.13315939	28.27505475	20.58076301	18.38821077
ENSGALG00000025801	0	0.161339936	0.056399413	0.055312418	0.116810113	0.054707686	0.07534447	0.083359094	0.085230691
ENSGALG00000025802	CCDC94	18.91558957	13.99076191	16.41633481	15.22133192	19.02377746	19.32081083	15.67301659	14.68250972
ENSGALG00000025803	0	7.483608149	5.717165131	6.838813187	7.714559172	6.007815731	5.593199932	7.340445079	5.890751975
ENSGALG00000025804	CLCN2	0.343708069	0.918791277	0.72779802	1.372305	1.096900552	0.645182996	0.800863486	0.712038825
ENSGALG00000025805	CDKN2A	0.322142073	0.281527071	0	0	0.546165066	1.002918608	0	0.283628799
ENSGALG00000025807	0	0.342097776	4.484502014	0.58640953	0.773996212	3.334990229	1.464438676	0.147292323	0.451798087
ENSGALG00000025808	gga-mir-6646-2	1.054283147	2.303403307	0.903603775	1.43118936	3.12803629	0.820569771	1.361784473	1.392359558
ENSGALG00000025809	TMEM161A	18.5621952	12.20364043	16.29848219	15.95114133	12.46314998	17.07612521	17.7194178	19.79154261
ENSGALG00000025810	CCNB3	37.94117744	20.20370744	40.63920247	35.74682115	34.73324246	39.65789269	45.72576234	39.11482127
ENSGALG00000025811	CMC1	6.528419992	10.22472132	8.581663937	11.25217188	6.2181981	7.764531162	11.21182451	9.461469228
ENSGALG00000025812	0	0	0	0	0	0	0.470118098	0	0
ENSGALG00000025813	0	0	0	1.29852799	0	0	0	0	0
ENSGALG00000025814	MRPL9	140.9293378	99.87377834	139.2836499	115.8228973	145.2374871	148.9772302	131.213149	125.0720392
ENSGALG00000025816	RHOD	0.079215264	0	0	0.071689813	0.067151443	0.061654832	0	0.069744787
ENSGALG00000025817	NHLH1	0.051043638	0.044608163	0.284364744	0.207875215	0.302890838	0.139049015	0.395588799	0.15729414
ENSGALG00000025818	KCNK5	0.253048404	0.720767545	0.465895594	0.68702641	0.111228056	0.335548977	0.443876734	0.214543847
ENSGALG00000025819	UQCRFS1	112.7624583	124.5313651	116.4656353	97.09380755	85.15948422	111.7063974	104.4138636	94.81002115
ENSGALG00000025820	0	0	0.522421369	0	0	1.013502185	0	0	0
ENSGALG00000025821	CLDN16	0	0	0.012694306	0	0.012555519	0	0	0.013040405
ENSGALG00000025822	CYP1B1	8.672716812	22.13703972	17.9484635	18.04268818	11.63309177	7.038266021	9.676763051	6.541698424
ENSGALG00000025823	0	0	0	0	0.47706312	0.446862327	0	0	0
ENSGALG00000025824	0	0	0	0.097638915	0	0	0	0.098098423	0
ENSGALG00000025825	0	0.083512587	0.060819578	0.155083221	0.239333154	0.10619148	0.15166556	0.131841832	0.122547249
ENSGALG00000025826	0	0.054858631	0.023971085	0.047018172	0	0.046504121	0.021348788	0	0.02415004
ENSGALG00000025829	0	0.281392299	0.196731955	0.225097026	0.288614699	0.190830887	0.262815941	0.274618458	0.23123409
ENSGALG00000025832	0	0	0	0.202849827	0	1.203792391	0.06140318	0	0.208380342
ENSGALG00000025833	0	0	0	0	0.632252328	0	0	0	0
ENSGALG00000025835	SV2A	0.636504644	0.333753278	0.545534661	0.691244038	0.107914064	0.644025671	0.986583702	0.78457143
ENSGALG00000025837	0	0.189032023	0.206499074	0.12151151	0.256610969	0.520793095	0.662073409	0.366250103	0.166432547
ENSGALG00000025839	0	0.096965841	0.33896236	0	0.351016343	0	0	0	0
ENSGALG00000025840	COR9	0	0	0	0	0	0	0.051529512	0
ENSGALG00000025842	BRT-1	121.7119745	102.7511524	194.7795903	142.3669283	170.3291885	232.8207875	132.5630903	197.4922386
ENSGALG00000025843	0	3.090316394	4.861252328	1.974444296	3.813731338	6.81118644	1.880472391	4.499694819	2.819797942
ENSGALG00000025844	AMT	16.22019994	18.19245149	21.83794401	22.94009069	18.76012057	16.20230345	21.43178357	18.96426306
ENSGALG00000025845	0	0	0.127004694	0.124556911	0.131521161	0	0	0	0
ENSGALG00000025846	CLPB	19.58738852	14.10148989	20.85549785	15.93050062	16.23865778	16.58845288	20.21061083	18.30925192
ENSGALG00000025850	0	0	0.506748728	0	0.524769432	0	0.451313374	0	0
ENSGALG00000025851	GPRIN3	2.509861931	2.668288704	3.348696721	2.294841782	4.277196304	3.3229231	5.258355633	4.191783051
ENSGALG00000025852	gga-mir-6677	0.531977735	0	0	0	0	0	0	0
ENSGALG00000025854	SLC39A5	0.460812501	0.134238074	0.131650881	0.486541195	0.130211539	0.119553212	0.132270457	0.338100555
ENSGALG00000025856	0	17.96415793	41.33479817	29.42913472	19.55023374	18.89088583	10.0881813	19.97283894	20.82169064
ENSGALG00000025857	0	0.361708242	0.359705485	0.31001248	0.316058165	0.454648055	0.320355804	0.300731066	0.35140931
ENSGALG00000025858	LUZP1	5.665349376	5.470025013	5.969837286	7.000798955	5.700493954	5.783506562	6.108493503	6.203251504
ENSGALG00000025859	0	0	0	0	0	0.459391177	0	0	0
ENSGALG00000025860	0	10.0074193	10.67059666	5.170911777	4.030021237	7.103302888	9.801438259	6.432210723	6.745259625
ENSGALG00000025861	gga-mir-6670	0	0	0	0	0	0	0	0.464119853
ENSGALG00000025862	TMEM26	4.204651248	6.036740298	5.929586371	6.562044692	4.982771195	5.376356137	5.643453843	6.808979932
ENSGALG00000025863	0	0	0	5.49395688	0	0	0	0	0
ENSGALG00000025864	WTIP	1.694816422	3.161978924	1.893265053	2.533369672	2.744277674	1.986075274	1.279048799	1.71015591
ENSGALG00000025865	0	0	0.029738775	0	0.030796328	0	0	0.029302874	0
ENSGALG00000025868	TAF1C	2.368582176	1.425535919	3.983517221	1.900898906	3.864196771	4.017471651	2.847765089	4.58396602
ENSGALG00000025869	0	3.917944127	6.962088374	4.477316003	6.736904871	3.653401458	1.423060188	2.699032289	4.024462686
ENSGALG00000025870	0	3.03924383	2.236684039	3.530286473	4.198155456	2.440792849	2.39662964	2.858182124	3.168818304
ENSGALG00000025871	FK21	0	0	2.598599092	0	0	0	0.163176789	0
ENSGALG00000025872	0	0.02733879	0	2.507170305	0.024741605	0	0	0	0
ENSGALG00000025873	0	0	0	0	0.043441178	0	0	0	0
ENSGALG00000025874	CPXM1	4.80889969	6.699802888	5.614941728	14.88528677	4.076544547	2.874952982	4.321046885	5.031683979
